Date,VIX_VIX3M_Ratio,VIX_Close,SPX_Close,Skew,RF_Rate,Bid_Ask_Spread,SPX_Ret,realized_var,implied_var,vrp,Daily_RF
2008-03-31,0.9988299531981278,25.61,2088.42,110.36,1.321,0.0003032140691327474,0.005695120771759735,0.08732117196937889,0.06558720999999999,-0.021733961969378893,5.242063492063492e-05
2008-04-01,0.9606099110546379,22.68,2163.38,111.31,1.398,0.00036577782654823786,0.03526401424606812,0.09354368667896115,0.05143824,-0.04210544667896115,5.547619047619047e-05
2008-04-02,0.9641975308641975,23.43,2159.63,112.08,1.372,0.0001462522851918231,-0.0017349027370234548,0.09365954720068817,0.054896490000000006,-0.038763057200688164,5.444444444444445e-05
2008-04-03,0.9622719734660033,23.21,2162.46,111.88,1.393,7.299003685990223e-05,0.0013095518161059779,0.09335444881978082,0.05387041,-0.03948403881978082,5.527777777777778e-05
2008-04-04,0.9545068027210885,22.45,2164.21,111.48,1.372,0.0001461240593262352,0.0008089362467810935,0.09313267901302649,0.05040025,-0.04273242901302649,5.444444444444445e-05
2008-04-07,0.9663793103448277,22.42,2167.61,111.57,1.392,0.0002191620703510329,0.0015697793067080774,0.08586306061122441,0.05026564000000001,-0.0355974206112244,5.523809523809523e-05
2008-04-08,0.9692241005635024,22.36,2157.28,112.13,1.377,7.308071765258087e-05,-0.004777009192858802,0.08501868672683938,0.04999696,-0.035021726726839376,5.464285714285714e-05
2008-04-09,0.9685774946921443,22.81,2139.99,110.96,1.3,0.00014731879787868469,-0.008047012777981779,0.08225605271406558,0.05202961,-0.030226442714065584,5.158730158730159e-05
2008-04-10,0.95316565481353,21.98,2149.67,110.82,1.239,7.34942858192107e-05,0.004513185861286965,0.06755198070695255,0.04831204,-0.01923994070695255,4.916666666666667e-05
2008-04-11,0.9698222405952873,23.46,2106.01,109.9,1.188,0.000224980314222514,-0.020519179948340523,0.07225174120806334,0.05503716,-0.017214581208063337,4.714285714285714e-05
2008-04-14,0.9758295780417862,23.82,2098.92,109.62,1.075,0.000225708159349969,-0.003372235313757141,0.07221695638222826,0.056739239999999996,-0.015477716382228265,4.265873015873015e-05
2008-04-15,0.9611814345991562,22.78,2108.59,109.9,1.142,0.00022496344344044943,0.004596550941467511,0.06620821851986539,0.05189284,-0.014315378519865384,4.531746031746032e-05
2008-04-16,0.9408799266727773,20.53,2156.67,112.47,1.127,0.000219194096372346,0.02254588777225661,0.06965555937878372,0.042148090000000006,-0.027507469378783712,4.472222222222222e-05
2008-04-17,0.9365517241379311,20.37,2158.08,113.52,1.28,0.0006568623873298794,0.0006535720726302404,0.05023342185864855,0.04149369000000001,-0.008739731858648542,5.0793650793650794e-05
2008-04-18,0.9419747309312119,20.13,2197.24,115.35,1.351,0.00021661431820644165,0.017983089797596614,0.044230553261509556,0.04052168999999999,-0.0037088632615095637,5.361111111111111e-05
2008-04-21,0.9552656104380242,20.5,2193.87,115.31,1.3,7.215267506036225e-05,-0.0015349197180837017,0.03893368992547525,0.04202499999999999,0.0030913100745247404,5.158730158730159e-05
2008-04-22,0.9573394495412845,20.87,2174.59,114.42,1.275,0.0001450536698577155,-0.00882696656662292,0.03793659956434221,0.04355569,0.005619090435657788,5.059523809523809e-05
2008-04-23,0.9388322520852643,20.26,2180.91,113.33,1.219,7.264010460168457e-05,0.002902079869416274,0.03796087351375764,0.04104676,0.003085886486242362,4.837301587301588e-05
2008-04-24,0.9471199244570349,20.06,2194.96,114.27,1.249,-7.22778360017298e-05,0.006421602232969501,0.03699423754867674,0.04024036,0.0032461224513232606,4.956349206349207e-05
2008-04-25,0.9518950437317785,19.59,2209.25,114.49,1.362,0.00014329727018707626,0.0064892682895113935,0.034947791947885144,0.03837681,0.003429018052114853,5.4047619047619046e-05
2008-04-28,0.9622733953944145,19.64,2207.02,114.61,1.372,7.164093563055418e-05,-0.0010099021072225325,0.03368884886265878,0.03857296000000001,0.004884111137341232,5.444444444444445e-05
2008-04-29,0.9721421709894331,20.24,2198.5,114.58,1.469,7.193985827841377e-05,-0.003867879670026425,0.03411302124491116,0.04096576,0.006852738755088836,5.82936507936508e-05
2008-04-30,0.9783529411764705,20.79,2190.13,112.48,1.382,7.226216714232688e-05,-0.0038144068415030884,0.020120168275980205,0.04322241,0.023102241724019798,5.484126984126984e-05
2008-05-01,0.954499494438827,18.88,2228.09,116.0,1.403,0.00028352707683578144,0.01718381342502805,0.02330907184128612,0.03564544,0.01233636815871388,5.5674603174603176e-05
2008-05-02,0.9308755760368663,18.18,2235.3,117.49,1.505,7.064891024069607e-05,0.003230731023401768,0.023344816321160526,0.033051239999999996,0.00970642367883947,5.972222222222222e-05
2008-05-05,0.944055944055944,18.9,2225.37,115.32,1.597,0.00014202528050000164,-0.004452253317624003,0.023778884784184325,0.03572099999999999,0.011942115215815664,6.337301587301586e-05
2008-05-06,0.9220253164556963,18.21,2242.47,117.63,1.633,0.0001407558589625013,0.007654743006876797,0.02426042841927336,0.03316041,0.008899981580726642,6.48015873015873e-05
2008-05-07,0.9413167938931297,19.73,2202.77,116.24,1.669,0.00014330753797636722,-0.01786227765178293,0.02842346946669146,0.03892729,0.010503820533308544,6.623015873015873e-05
2008-05-08,0.9291187739463601,19.4,2210.95,114.99,1.659,0.0001436678399540998,0.003706628134761056,0.027403464771716218,0.03763599999999999,0.010232535228283771,6.583333333333334e-05
2008-05-09,0.9300431241015812,19.41,2196.54,117.77,1.689,7.195538765958558e-05,-0.006538892360109838,0.028044905425713966,0.037674809999999996,0.00962990457428603,6.702380952380953e-05
2008-05-12,0.8789525691699605,17.79,2220.81,117.42,1.792,0.00021350033804221,0.010988599144278964,0.02285012811248865,0.03164841,0.00879828188751135,7.111111111111112e-05
2008-05-13,0.8923076923076924,17.98,2220.46,117.93,1.828,0.0,-0.00015761257510778782,0.022496207613973043,0.03232804,0.009831832386026959,7.253968253968255e-05
2008-05-14,0.883,17.66,2229.74,118.92,1.823,0.00014201519562600465,0.004170605119462036,0.02247781868606598,0.031187560000000003,0.008709741313934025,7.234126984126984e-05
2008-05-15,0.8454356846473029,16.3,2253.76,121.05,1.833,0.00014027212792825245,0.0107149458284996,0.01822877779642523,0.026569000000000002,0.008340222203574773,7.273809523809524e-05
2008-05-16,0.8415942769545222,16.47,2256.64,119.49,1.843,7.007954027815204e-05,0.001277048772350445,0.018210765714219822,0.027126089999999995,0.008915324285780173,7.313492063492063e-05
2008-05-19,0.857358870967742,17.01,2258.74,117.96,1.853,6.988852779809836e-05,0.0009301543397931209,0.014886313258818309,0.02893401000000001,0.014047696741181701,7.353174603174603e-05
2008-05-20,0.8447861604997597,17.58,2237.79,117.44,1.864,0.00014098406880029768,-0.009318363980143993,0.01617219614490347,0.030905639999999995,0.014733443855096524,7.396825396825397e-05
2008-05-21,0.8407960199004976,18.59,2202.02,114.51,1.864,7.16974368165686e-05,-0.016113650795532432,0.018603513213660182,0.03455881,0.01595529678633982,7.396825396825397e-05
2008-05-22,0.8387546468401488,18.05,2208.2,114.41,1.864,7.164093563055418e-05,0.0028025831115238804,0.01859785219878757,0.03258025,0.013982397801212427,7.396825396825397e-05
2008-05-23,0.8685028876055086,19.55,2179.05,113.11,1.853,0.00014534883720937667,-0.013288702018034275,0.020364326218452744,0.038220250000000004,0.01785592378154726,7.353174603174603e-05
2008-05-27,0.8862815884476535,19.64,2193.98,113.38,1.894,0.00014416492467390058,0.006828244036341835,0.02042409681367679,0.03857296000000001,0.018148863186323222,7.515873015873015e-05
2008-05-28,0.8804247460757156,19.07,2203.1,113.93,1.885,0.0003587958810231634,0.004148213395175369,0.020655030118747263,0.03636649,0.015711459881252738,7.480158730158729e-05
2008-05-29,0.8721153846153846,18.14,2215.12,114.83,1.905,-0.00014286734766776364,0.005441118665481029,0.02080742482784298,0.032905960000000005,0.012098535172157025,7.55952380952381e-05
2008-05-30,0.8684851436921577,17.83,2218.5,113.53,1.884,0.00021385037602025258,0.0015247137349638953,0.020588034342728472,0.031790889999999995,0.011202855657271523,7.476190476190476e-05
2008-06-02,0.9129834254143646,19.83,2195.27,114.39,1.833,0.00014402995823138579,-0.010526246040699707,0.018230824989861262,0.03932288999999999,0.02109206501013873,7.273809523809524e-05
2008-06-03,0.9154228855721392,20.24,2182.65,114.6,1.849,0.0,-0.005765310903867083,0.018309364725434367,0.04096576,0.02265639527456563,7.337301587301588e-05
2008-06-04,0.9207613988490483,20.8,2183.01,114.37,1.849,0.0002172574863308914,0.00016492351709299498,0.0181792166370247,0.04326400000000001,0.025084783362975312,7.337301587301588e-05
2008-06-05,0.8837760910815939,18.63,2225.74,114.76,1.849,0.0001420454545455272,0.01938478618462432,0.02236358443701083,0.03470769,0.01234410556298917,7.337301587301588e-05
2008-06-06,0.9735537190082645,23.56,2157.24,113.55,1.838,0.00029355643622480584,-0.031259817729789904,0.030427747181449825,0.05550735999999999,0.025079612818550166,7.293650793650794e-05
2008-06-09,0.9693920335429769,23.12,2159.03,114.98,1.889,0.00029265437518285076,0.0008294198938517399,0.030186223477487624,0.053453440000000005,0.02326721652251238,7.496031746031746e-05
2008-06-10,0.9723154362416108,23.18,2153.77,114.3,2.013,7.352130279762767e-05,-0.0024392518123081174,0.02982927387480744,0.05373124,0.023901966125192558,7.988095238095238e-05
2008-06-11,0.9917763157894737,24.12,2117.84,113.2,1.941,0.0,-0.01682309358509167,0.030753492417601124,0.05817744,0.027423947582398873,7.702380952380953e-05
2008-06-12,0.9843881856540084,23.33,2124.94,113.97,1.992,7.436879485361175e-05,0.0033468653229991197,0.031086600924418218,0.054428889999999994,0.023342289075581776,7.904761904761905e-05
2008-06-13,0.938938053097345,21.22,2156.96,113.77,1.971,0.0001469507714916255,0.014956256276977732,0.034185232657169405,0.04502884,0.010843607342830595,7.821428571428572e-05
2008-06-16,0.9340169415960766,20.95,2157.14,114.71,1.951,0.0,8.344730076002134e-05,0.03224752670842295,0.04389025,0.011642723291577048,7.742063492063492e-05
2008-06-17,0.9399466192170818,21.13,2142.55,115.71,1.982,7.377079414253185e-05,-0.006786561821017218,0.03234430377013761,0.04464769,0.012303386229862386,7.865079365079366e-05
2008-06-18,0.9443736730360933,22.24,2121.78,112.74,1.92,7.453508739232218e-05,-0.009741349400841356,0.032796368176489746,0.049461759999999994,0.016665391823510248,7.619047619047618e-05
2008-06-19,0.9448336252189141,21.58,2130.3,113.44,1.91,0.00014876524843782958,0.004007455834502364,0.032798356354867476,0.046569639999999995,0.013771283645132519,7.579365079365079e-05
2008-06-20,0.9703012303775986,22.87,2090.82,113.13,1.859,0.00030402067340573114,-0.018706481346669867,0.03377872326536809,0.05230369000000001,0.018524966734631915,7.376984126984127e-05
2008-06-23,0.9716738197424892,22.64,2090.94,113.59,1.889,7.607744684081483e-05,5.739210286225737e-05,0.033504573812247564,0.05125696000000001,0.017752386187752447,7.496031746031746e-05
2008-06-24,0.965962947005601,22.42,2085.08,112.2,1.839,0.00022873699058366926,-0.0028065018109749338,0.03199920287801131,0.05026564000000001,0.0182664371219887,7.297619047619047e-05
2008-06-25,0.9471326164874552,21.14,2097.36,110.7,1.798,0.0005307654395874678,0.005872187186023415,0.03179508741615142,0.04468996,0.012894872583848582,7.134920634920634e-05
2008-06-26,0.9843685726038668,23.93,2036.4,109.67,1.716,7.800616248676552e-05,-0.029495867959217652,0.040042886745798395,0.057264489999999994,0.0172216032542016,6.809523809523808e-05
2008-06-27,0.9795236105307147,23.44,2028.89,110.52,1.664,7.83238691991785e-05,-0.0036946975704648514,0.03892918785208662,0.05494336000000001,0.01601417214791339,6.603174603174603e-05
2008-06-30,1.0075725704669751,23.95,2031.47,112.0,1.736,7.80975438323974e-05,0.0012708234477844611,0.03889345091999207,0.057360249999999995,0.018466799080007923,6.88888888888889e-05
2008-07-01,0.9991550485847063,23.65,2039.66,112.69,1.869,7.787858728235586e-05,0.004023458375662464,0.039112002033913136,0.055932249999999996,0.01682024796608686,7.416666666666666e-05
2008-07-02,1.0359712230215827,25.92,2002.64,110.96,1.818,0.00015856655831282028,-0.018316817173182887,0.04171866883037098,0.06718464000000002,0.025465971169629037,7.214285714285715e-05
2008-07-03,1.0147420147420148,24.78,2004.87,111.72,1.848,0.0,0.0011129106253844811,0.041831308684789965,0.06140484000000001,0.019573531315210044,7.333333333333333e-05
2008-07-07,1.0416161616161617,25.78,1988.09,111.75,1.817,0.00016003840921829425,-0.00840484191179611,0.034684605567017725,0.06646084000000002,0.031776234432982296,7.21031746031746e-05
2008-07-08,1.0039028620988726,23.15,2022.83,112.21,1.859,0.00015723270440248446,0.01732314220170945,0.03132005055348932,0.053592249999999994,0.022272199446510675,7.376984126984127e-05
2008-07-09,1.0357142857142858,25.23,1976.97,110.25,1.798,8.015068328450211e-05,-0.02293215147462372,0.035764389867665544,0.06365529000000002,0.027890900132334473,7.134920634920634e-05
2008-07-10,1.04920049200492,25.59,1990.78,110.91,1.665,0.0003191319610659506,0.006961152172703359,0.03724070559168012,0.06548481,0.028244104408319884,6.607142857142857e-05
2008-07-11,1.077194357366771,27.49,1968.86,110.87,1.583,8.072002260164763e-05,-0.011071826692380318,0.03574253031292368,0.07557000999999999,0.03982747968707631,6.281746031746032e-05
2008-07-14,1.1004636785162287,28.48,1951.08,111.11,1.46,-0.00024446889133358703,-0.009071629633513363,0.03545877423234027,0.08111104,0.045652265767659725,5.793650793650794e-05
2008-07-15,1.0989603388525222,28.54,1929.85,110.81,1.338,8.262072954108412e-05,-0.01094078572415843,0.03109341977726807,0.08145316,0.05035974022273193,5.30952380952381e-05
2008-07-16,1.0219869706840392,25.1,1978.47,111.93,1.358,0.00032252862441546723,0.024881539036939567,0.04183568095185307,0.063001,0.021165319048146933,5.3888888888888896e-05
2008-07-17,1.0262617972917523,25.01,2002.3,113.93,1.399,0.0006386715631486373,0.011972701090358681,0.044796664374506565,0.06255000999999999,0.017753345625493425,5.551587301587302e-05
2008-07-18,1.0105042016806722,24.05,2002.88,113.85,1.46,-7.933674481328815e-05,0.0002896249377328622,0.04435660466269796,0.05784025000000001,0.01348364533730205,5.793650793650794e-05
2008-07-21,0.9943917169974116,23.05,2001.86,114.1,1.429,0.00031720856463129466,-0.0005093963763222911,0.04383270076698621,0.053130250000000004,0.009297549233013791,5.670634920634921e-05
2008-07-22,0.9601087941976428,21.18,2028.91,113.2,1.542,7.845906398329532e-05,0.013421954655984475,0.043471615118630354,0.044859239999999995,0.001387624881369641,6.119047619047619e-05
2008-07-23,0.9599099099099099,21.31,2037.15,115.06,1.552,7.799399446235545e-05,0.004053069202188015,0.04381309991924209,0.04541160999999999,0.0015985100807578978,6.158730158730159e-05
2008-07-24,0.9865319865319865,23.44,1990.09,113.19,1.644,7.972256547208438e-05,-0.02337190839166636,0.049699626332252334,0.05494336000000001,0.005243733667747677,6.523809523809524e-05
2008-07-25,0.9836839845427222,22.91,1998.41,113.9,1.726,0.00015947691571641833,0.0041720005354751325,0.04938759157060472,0.05248681,0.003099218429395284,6.84920634920635e-05
2008-07-28,1.0100041684035015,24.23,1961.23,111.49,1.695,0.0001618384851918614,-0.01878003694482434,0.04342195080594613,0.058709290000000004,0.015287339194053874,6.726190476190477e-05
2008-07-29,0.9914491449144915,22.03,2007.21,112.18,1.716,7.921733275233417e-05,0.023173870687198186,0.05079604277300607,0.048532090000000014,-0.0022639527730060546,6.809523809523808e-05
2008-07-30,0.9892723880597015,21.21,2040.81,112.11,1.685,7.776352113216614e-05,0.016601089750427043,0.05430482988308183,0.044986410000000004,-0.009318419883081824,6.686507936507937e-05
2008-07-31,1.011910013233348,22.94,2014.39,110.66,1.665,0.0003154076644062944,-0.01303036783438305,0.0561595921896225,0.05262436000000001,-0.0035352321896224906,6.607142857142857e-05
2008-08-01,0.9920879120879121,22.57,2003.16,111.38,1.664,7.950705625128297e-05,-0.005590486365116641,0.05241922462612445,0.050940490000000005,-0.0014787346261244463,6.603174603174603e-05
2008-08-04,1.0173235166738848,23.49,1985.23,111.2,1.695,7.998400319940104e-05,-0.008991157228670164,0.053364106680488396,0.05517801,0.0018139033195116033,6.726190476190477e-05
2008-08-05,0.9832558139534884,21.14,2042.44,109.69,1.736,7.789071932072209e-05,0.028410395111061033,0.06226581603820635,0.04468996,-0.01757585603820635,6.88888888888889e-05
2008-08-06,0.9551463644948065,20.23,2050.23,113.22,1.644,7.755244484075308e-05,0.0038068104233152443,0.058995103650789034,0.04092529,-0.01806981365078903,6.523809523809524e-05
2008-08-07,0.9675205855443733,21.15,2013.66,111.97,1.675,0.00023628559051708058,-0.017998020205999297,0.056356201985278985,0.044732249999999994,-0.01162395198527899,6.646825396825397e-05
2008-08-08,0.9542725173210163,20.66,2061.77,113.33,1.695,7.727079550276944e-05,0.023610875408561906,0.0622360751044987,0.04268356,-0.0195525151044987,6.726190476190477e-05
2008-08-11,0.9384328358208955,20.12,2076.59,111.55,1.818,7.651402119431428e-05,0.007162288130290608,0.060371698252554964,0.04048144000000001,-0.019890258252554957,7.214285714285715e-05
2008-08-12,0.9536036036036037,21.17,2051.66,111.26,1.859,0.00023199164830066998,-0.012077903739430613,0.061359581786447084,0.04481689000000001,-0.016542691786447072,7.376984126984127e-05
2008-08-13,0.9560780834072761,21.55,2046.35,111.76,1.838,7.773329705794496e-05,-0.002591503179240837,0.05939052208224886,0.046440249999999995,-0.012950272082248866,7.293650793650794e-05
2008-08-14,0.9390581717451524,20.34,2057.72,113.07,1.859,7.716942547355716e-05,0.0055408553407988595,0.05311276721893454,0.04137156,-0.01174120721893454,7.376984126984127e-05
2008-08-15,0.9158091674462113,19.58,2066.36,113.21,1.838,7.679606804124644e-05,0.004190031541860916,0.05185827617036819,0.03833763999999999,-0.013520636170368194,7.293650793650794e-05
2008-08-18,0.9488919041157847,20.98,2035.3,112.29,1.766,0.000155702608018764,-0.015145377099011202,0.055187790998809626,0.044016040000000006,-0.01117175099880962,7.007936507936507e-05
2008-08-19,0.9491525423728814,21.28,2016.52,111.4,1.798,0.00031486146095722806,-0.009269974719539588,0.056390024691380596,0.045283840000000006,-0.01110618469138059,7.134920634920634e-05
2008-08-20,0.9091718610863758,20.42,2029.15,111.95,1.685,7.835455435840082e-05,0.006243732697348876,0.05464328486189465,0.04169764000000001,-0.012945644861894645,6.686507936507937e-05
2008-08-21,0.8976449275362319,19.82,2034.35,111.9,1.716,7.823195775478285e-05,0.0025593713983011277,0.054517708148260735,0.039283240000000004,-0.015234468148260731,6.809523809523808e-05
2008-08-22,0.8756983240223463,18.81,2057.64,111.8,1.695,7.721113384564975e-05,0.01138333744381627,0.04860032712653101,0.035381609999999994,-0.013218717126531013,6.726190476190477e-05
2008-08-25,0.9193336256028057,20.97,2017.27,110.34,1.674,7.875566056314326e-05,-0.019814582811747555,0.05394358764513486,0.04397409,-0.009969497645134863,6.642857142857142e-05
2008-08-26,0.9098579040852575,20.49,2024.72,110.8,1.706,7.845906398329532e-05,0.0036863072082889622,0.04911483567001755,0.04198400999999999,-0.007130825670017563,6.769841269841269e-05
2008-08-27,0.9006381039197813,19.76,2041.24,110.51,1.675,0.00023334500058337136,0.008126046938402035,0.04361972938801448,0.03904576000000001,-0.004573969388014465,6.646825396825397e-05
2008-08-28,0.9020427112349119,19.43,2071.86,111.21,1.736,7.683147017011182e-05,0.014889288215311455,0.04297329882754827,0.03775249,-0.005220808827548273,6.88888888888889e-05
2008-08-29,0.9169626998223801,20.65,2043.53,110.58,1.715,7.77030964683236e-05,-0.013768049937557385,0.04323542487894123,0.04264224999999999,-0.0005931748789412342,6.805555555555556e-05
2008-09-02,0.9515361315447858,21.99,2035.24,110.38,1.685,0.0,-0.004064956550743588,0.04302214263014081,0.04835600999999999,0.005333867369859184,6.686507936507937e-05
2008-09-03,0.9399122807017544,21.43,2032.13,110.5,1.685,0.00015637216575446457,-0.0015292440107901395,0.04185734110478594,0.04592449,0.004067148895214055,6.686507936507937e-05
2008-09-04,0.9868583162217659,24.03,1971.37,110.48,1.675,8.060290976496921e-05,-0.030355771526224123,0.04287233364374597,0.057744090000000005,0.014871756356254033,6.646825396825397e-05
2008-09-05,0.9717656974294142,23.06,1980.18,109.46,1.777,0.00024097353307362654,0.004459017143809088,0.04296772398349743,0.05317636,0.01020863601650257,7.051587301587301e-05
2008-09-08,0.9779697624190066,22.64,2021.13,109.1,1.705,7.869987801511751e-05,0.02046901127916051,0.04488227997125857,0.05125696000000001,0.00637468002874144,6.765873015873016e-05
2008-09-09,1.0127236580516898,25.47,1952.14,108.57,1.665,0.00024363503471800166,-0.034730554214006476,0.05127337671826475,0.06487209,0.013598713281735245,6.607142857142857e-05
2008-09-10,0.9991850040749797,24.52,1964.25,109.49,1.644,8.07982870762405e-05,0.006184286343268092,0.051044211343461064,0.06012304,0.009078828656538938,6.523809523809524e-05
2008-09-11,1.001231527093596,24.39,1992.0,110.5,1.613,0.0004776689754000659,0.014028666088612599,0.053019320132227314,0.059487210000000006,0.0064678898677726915,6.40079365079365e-05
2008-09-12,1.0255795363709033,25.66,1996.26,110.15,1.47,0.0003963378383735196,0.0021362707647428402,0.05314621113638292,0.06584356,0.012697348863617078,5.833333333333333e-05
2008-09-15,1.1349803079126388,31.7,1902.17,110.74,0.813,8.330209504761469e-05,-0.04828009019764856,0.07879097918975825,0.10048900000000001,0.02169802081024176,3.226190476190476e-05
2008-09-16,1.127232142857143,30.3,1935.49,112.29,0.701,-0.0001639209900827475,0.017365184669106474,0.083507875222774,0.091809,0.008301124777225999,2.7817460317460315e-05
2008-09-17,1.1977513227513228,36.22,1844.31,112.97,0.061,0.0007713734733233633,-0.048255300595313515,0.10670034650931202,0.13118883999999997,0.02448849349068795,2.4206349206349204e-06
2008-09-18,1.15815255423373,33.1,1924.85,117.42,0.076,8.321198252552623e-05,0.042742818822448785,0.1331642355799091,0.109561,-0.023603235579909107,3.0158730158730155e-06
2008-09-19,1.1437232524964338,32.07,2002.32,114.48,0.92,0.0004022687960094707,0.039458465654049035,0.15348331898647707,0.10284848999999999,-0.05063482898647709,3.650793650793651e-05
2008-09-22,1.1385805583585604,33.85,1925.86,114.32,0.838,8.252527336501023e-05,-0.0389338870578104,0.1708046950311341,0.11458225000000001,-0.05622244503113409,3.3253968253968256e-05
2008-09-23,1.1426743442098528,35.72,1895.78,111.63,0.721,8.435615167228399e-05,-0.0157422578768625,0.17006911823715126,0.12759183999999998,-0.04247727823715128,2.861111111111111e-05
2008-09-24,1.1515052356020943,35.19,1892.05,111.58,0.462,8.407953924404847e-05,-0.0019694660033101833,0.16673438542745303,0.12383361,-0.04290077542745303,1.8333333333333333e-05
2008-09-25,1.1278350515463917,32.82,1929.24,112.53,0.757,0.00024841634579556276,0.019465245638923125,0.17240128482468217,0.10771523999999999,-0.06468604482468218,3.003968253968254e-05
2008-09-26,1.168123739071957,34.74,1935.79,110.56,0.848,0.00033071517155842944,0.003389368915860877,0.1714259906073959,0.12068676000000003,-0.05073923060739588,3.365079365079365e-05
2008-09-29,1.2881169010201268,46.72,1765.72,111.33,0.35,0.0002689738647061563,-0.09195697268164323,0.2615288785316422,0.21827584,-0.043253038531642196,1.3888888888888888e-05
2008-09-30,1.192552225249773,39.39,1861.44,111.43,0.91,8.606963033085945e-05,0.052791842525310245,0.3043688027836181,0.15515721000000002,-0.1492115927836181,3.6111111111111116e-05
2008-10-01,1.1904904306220097,39.81,1853.26,112.14,0.808,0.000258208890992823,-0.004404131274049716,0.3043669417367668,0.15848361,-0.14588333173676682,3.2063492063492065e-05
2008-10-02,1.2403398191285282,45.26,1778.9,112.24,0.604,8.930564858231852e-05,-0.04095105471712287,0.3201040371293638,0.20484676,-0.11525727712936382,2.396825396825397e-05
2008-10-03,1.2101876675603218,45.14,1754.91,114.17,0.472,0.0008164376105592907,-0.013577622197509348,0.3133269989896383,0.20376196000000002,-0.10956503898963826,1.873015873015873e-05
2008-10-06,1.3301814464605162,52.05,1687.34,112.09,0.472,0.00028605482717521943,-0.03926424909705353,0.32525202019182337,0.27092025,-0.05433177019182339,1.873015873015873e-05
2008-10-07,1.3237977805178793,53.68,1590.51,110.2,0.767,0.0003992812936714539,-0.05909860493619978,0.34490132259149797,0.28815423999999995,-0.05674708259149802,3.0436507936507936e-05
2008-10-08,1.362624348649929,57.53,1573.34,111.04,0.614,0.0003074242967669328,-0.010853971309811956,0.3377104474166374,0.33097009000000005,-0.006740357416637366,2.4365079365079363e-05
2008-10-09,1.3313892938971048,63.92,1453.52,109.58,0.523,0.0009901534737884747,-0.07921254739646459,0.38980656712119244,0.40857664,0.018770072878807553,2.0753968253968254e-05
2008-10-10,1.3739933215478297,69.95,1436.56,107.23,0.188,0.004393128696141938,-0.01173683406054271,0.3793539382624004,0.48930025,0.10994631173759961,7.46031746031746e-06
2008-10-13,1.2975460122699387,54.99,1602.93,109.73,0.188,9.88679618370173e-05,0.1095818378001596,0.5658199369804074,0.30239001000000004,-0.2634299269804074,7.46031746031746e-06
2008-10-14,1.282391253779949,55.13,1594.41,113.55,0.304,0.00020034057898437577,-0.005329442703054202,0.5470109966197265,0.30393169000000003,-0.2430793066197265,1.2063492063492062e-05
2008-10-15,1.4004044489383214,69.25,1450.5,118.94,0.218,0.0004433606739081361,-0.09459543726928914,0.6247267735401628,0.47955625,-0.1451705235401628,8.650793650793651e-06
2008-10-16,1.3871563397620024,67.61,1512.21,113.18,0.431,0.00042616663115269593,0.04166383242273982,0.6435323406176491,0.45711121000000005,-0.18642113061764903,1.7103174603174603e-05
2008-10-17,1.3755133972227653,70.33,1502.84,118.81,0.797,0.00010725585885119221,-0.006215505656976019,0.6078975922969378,0.49463089000000005,-0.1132667022969378,3.162698412698413e-05
2008-10-20,1.214351215038973,52.97,1574.5,124.83,1.083,0.00010113780025275251,0.046581110213856865,0.6177041543056628,0.28058208999999995,-0.3371220643056629,4.2976190476190474e-05
2008-10-21,1.212833980360813,53.11,1526.02,120.38,1.073,0.00010416124160205319,-0.031274722622666826,0.6131026701257509,0.28206721,-0.3310354601257509,4.257936507936508e-05
2008-10-22,1.3977523580172588,69.65,1433.22,119.34,1.011,0.0002208724461622973,-0.06273937779848912,0.6451273930103295,0.48511225,-0.16001514301032949,4.0119047619047614e-05
2008-10-23,1.362540192926045,67.8,1451.37,120.69,0.971,0.0003273858241938248,0.012584276812269589,0.651831755296153,0.4596839999999999,-0.19214775529615308,3.853174603174603e-05
2008-10-24,1.4309222423146473,79.13,1401.29,116.67,0.848,0.0005747456750387626,-0.035114697012126966,0.6434401748281685,0.62615569,-0.017284484828168467,3.365079365079365e-05
2008-10-27,1.2740292807129217,80.06,1356.78,116.94,0.757,0.000238663484486826,-0.03227899555710834,0.64197523210264,0.64096036,-0.001014872102639952,3.003968253968254e-05
2008-10-28,1.2313350496506066,66.96,1503.16,125.95,0.757,0.0001064906022042586,0.102455313483366,0.7279274782667713,0.44836415999999996,-0.27956331826677133,3.003968253968254e-05
2008-10-29,1.2099619508820476,69.96,1486.73,120.15,0.584,0.00021507688998812795,-0.01099048151085496,0.679570697565371,0.48944015999999985,-0.19013053756537118,2.3174603174603172e-05
2008-10-30,1.1702325581395348,62.9,1525.37,124.02,0.381,0.0001039555070430388,0.025657926228674764,0.6951875199940943,0.395641,-0.2995465199940943,1.511904761904762e-05
2008-10-31,1.1179764793727833,59.89,1548.81,122.19,0.438,0.0003099333643266815,0.015249890548895634,0.6882239902364173,0.35868121,-0.32954278023641737,1.738095238095238e-05
2008-11-03,1.0484375,53.68,1544.91,117.13,0.442,0.0003086260994804911,-0.0025212379051160077,0.6877455859507499,0.28815423999999995,-0.3995913459507499,1.753968253968254e-05
2008-11-04,1.0317769130998702,47.73,1608.0,117.78,0.482,0.0,0.0400255145309888,0.6968607678690468,0.22781528999999995,-0.4690454778690469,1.9126984126984125e-05
