Date,VIX_VIX3M_Ratio,VIX_Close,SPX_Close,Skew,RF_Rate,Bid_Ask_Spread,SPX_Ret,realized_var,implied_var,vrp,Daily_RF,regime
2011-06-03,0.9219311761684644,17.95,2203.81,116.8,0.033,7.686690495400212e-05,-0.0097310196050795,0.0181373114970778,0.03222025,0.0140829385029221,1.3095238095238096e-06,0.0
2011-06-06,0.9263527054108216,18.49,2180.14,116.02,0.025,7.748634303197012e-05,-0.0107985857556321,0.0185009637222917,0.0341880099999999,0.0156870462777081,9.92063492063492e-07,0.0
2011-06-07,0.9266666666666666,18.07,2178.15,116.07,0.038,0.000232477042892,-0.0009132022597369,0.0180987572283289,0.03265249,0.014553732771671,1.5079365079365078e-06,0.0
2011-06-08,0.9418546365914788,18.79,2169.5,118.76,0.036,0.0001559332605645,-0.0039791664064508,0.0175853115726853,0.0353064099999999,0.0177210984273146,1.4285714285714284e-06,0.0
2011-06-09,0.9226375908618898,17.77,2185.52,117.27,0.038,7.734251131149174e-05,0.0073570602470679,0.0174086109370483,0.03157729,0.0141686790629516,1.5079365079365078e-06,0.0
2011-06-10,0.9378418697165588,18.86,2155.0,122.65,0.043,0.0003921107320708,-0.014063062947625,0.0182692038553666,0.03556996,0.0173007561446333,1.7063492063492063e-06,0.0
2011-06-13,0.9593933463796476,19.61,2157.15,120.99,0.041,0.0002348612361529,0.0009971824626501,0.0177056274405998,0.03845521,0.0207495825594001,1.626984126984127e-06,0.0
2011-06-14,0.939783839423572,18.26,2184.48,125.3,0.048,7.723498744924429e-05,0.0125899079359431,0.02003215692824,0.03334276,0.0133106030717599,1.904761904761905e-06,0.0
2011-06-15,0.9971936389148738,21.32,2146.45,124.32,0.048,0.0002359325232983,-0.017562499277115,0.0228698607460193,0.04545424,0.0225843792539806,1.904761904761905e-06,0.0
2011-06-16,1.0053073861123396,22.73,2150.58,122.35,0.036,0.0001569365976145,0.0019222585235488,0.0230296341672539,0.05166529,0.0286356558327461,1.4285714285714284e-06,0.0
2011-06-20,0.9420358152686144,19.99,2168.8,117.44,0.023,0.0001565067689177,0.0084364460015805,0.0228903883839881,0.03996001,0.0170696216160118,9.126984126984128e-07,0.0
2011-06-21,0.92,18.86,2198.15,116.52,0.023,0.0002321352574766,0.0134420783086574,0.0256429095674131,0.03556996,0.0099270504325868,9.126984126984128e-07,0.0
2011-06-22,0.8938223938223938,18.52,2184.03,114.74,0.015,7.785433454000471e-05,-0.0064443034589229,0.0254674000601658,0.03429904,0.0088316399398341,5.952380952380952e-07,0.0
2011-06-23,0.9216435738174868,19.29,2177.85,116.79,0.008,0.0002340732649319,-0.002833642436384,0.0240756307813359,0.0372104099999999,0.013134779218664,3.174603174603175e-07,0.0
2011-06-24,0.9625912408759124,21.1,2152.31,115.92,0.01,0.0002365464222353,-0.0117964676460211,0.0254287314067579,0.044521,0.019092268593242,3.9682539682539683e-07,0.0
2011-06-27,0.9562790697674418,20.56,2172.08,119.46,0.015,7.806096561429551e-05,0.0091435498362671,0.0265772602139176,0.0422713599999999,0.0156940997860823,5.952380952380952e-07,0.0
2011-06-28,0.9342105263157896,19.17,2200.68,122.15,0.025,7.702676680161238e-05,0.0130811697086915,0.0287783963361946,0.03674889,0.0079704936638053,9.92063492063492e-07,0.0
2011-06-29,0.8892893923789906,17.27,2219.2,128.73,0.025,7.641462575930084e-05,0.008380367063823,0.0295243437764542,0.0298252899999999,0.0003009462235457,9.92063492063492e-07,0.0
2011-06-30,0.8736118455843469,16.52,2241.66,122.09,0.015,7.580639047864841e-05,0.0100698922592455,0.0293905655892993,0.0272910399999999,-0.0020995255892993,5.952380952380952e-07,0.0
2011-07-01,0.8851087562744004,15.87,2274.26,119.63,0.018,7.465193535156827e-05,0.0144380619266655,0.0253022009737411,0.0251856899999999,-0.0001165109737411,7.142857142857142e-07,0.0
2011-07-05,0.8868028713418,16.06,2271.29,121.78,0.0,7.457955774315475e-05,-0.0013067727437361,0.0253099597358294,0.0257923599999999,0.0004824002641705,0.0,0.0
2011-07-06,0.8875611080934275,16.34,2274.42,121.51,0.008,0.0,0.0013771228233486,0.0237943749247199,0.0266995599999999,0.00290518507528,3.174603174603175e-07,0.0
2011-07-07,0.8975801913337085,15.95,2298.31,121.86,0.023,0.0002212144674261,0.0104489953974031,0.0226257949277481,0.02544025,0.0028144550722518,9.126984126984128e-07,0.0
2011-07-08,0.8880846325167037,15.95,2282.32,119.68,0.025,7.426937502335273e-05,-0.0069816007621922,0.0235917349862569,0.02544025,0.001848515013743,9.92063492063492e-07,0.0
2011-07-11,0.9204204204204204,18.39,2241.07,123.08,0.015,0.0002267316630767,-0.0182390390928773,0.028261178180075,0.03381921,0.0055580318199249,5.952380952380952e-07,0.0
2011-07-12,0.9493549928332538,19.87,2231.15,119.21,0.023,0.0003802715138607,-0.004436282771999,0.0282030398642865,0.03948169,0.0112786501357135,9.126984126984128e-07,0.0
2011-07-13,0.954916067146283,19.91,2238.29,124.79,0.0,7.590997077480795e-05,0.0031950338628117,0.0252331275013344,0.03964081,0.0144076824986655,0.0,0.0
2011-07-14,0.9634089856415008,20.8,2223.29,126.63,0.008,7.625147737252148e-05,-0.006724100662487,0.0261058807256087,0.043264,0.0171581192743912,3.174603174603175e-07,0.0
2011-07-15,0.9326647564469914,19.53,2235.65,129.24,0.008,0.0001516300227445,0.0055439327092221,0.0247215314270354,0.03814209,0.0134205585729645,3.174603174603175e-07,0.0
2011-07-18,0.9592490842490842,20.95,2217.55,123.92,0.008,0.0003064429633036,-0.0081290306621195,0.0213522888899883,0.04389025,0.0225379611100116,3.174603174603175e-07,0.0
2011-07-19,0.9370731707317074,19.21,2253.71,126.12,0.018,0.000678502770553,0.016174764318725,0.0239229532505222,0.03690241,0.0129794567494777,7.142857142857142e-07,0.0
2011-07-20,0.9371624938635248,19.09,2252.52,122.97,0.018,0.0003016136329361,-0.000528157696195,0.023485346245705,0.0364428099999999,0.0129574637542949,7.142857142857142e-07,0.0
2011-07-21,0.9145833333333332,17.56,2283.23,122.42,0.038,7.422527370562929e-05,0.0135415176232666,0.0235146294294926,0.0308353599999999,0.0073207305705073,1.5079365079365078e-06,0.0
2011-07-22,0.9125,17.52,2285.34,121.59,0.033,7.430800668786422e-05,0.000923702668461,0.0226337814591608,0.03069504,0.0080612585408391,1.3095238095238096e-06,0.0
2011-07-25,0.9550839091806516,19.35,2272.47,119.45,0.035,7.472445357757764e-05,-0.0056474641137464,0.0230828259467554,0.03744225,0.0143594240532445,1.3888888888888892e-06,0.0
2011-07-26,0.968405935854476,20.23,2263.15,120.12,0.069,7.51343025657681e-05,-0.0041096975132819,0.0211145148749922,0.04092529,0.0198107751250077,2.7380952380952382e-06,0.0
2011-07-27,1.012780960775672,22.98,2217.29,119.44,0.079,0.0001533389557617,-0.020471918671928,0.0266001088332509,0.05280804,0.0262079311667491,3.134920634920635e-06,0.0
2011-07-28,1.0344226579520697,23.74,2210.33,120.36,0.074,0.0001536216299253,-0.0031439038276975,0.0248117163372345,0.0563587599999999,0.0315470436627654,2.9365079365079366e-06,0.0
2011-07-29,1.1021388040157136,25.25,2196.08,120.65,0.094,0.0006170458927881,-0.0064678727930911,0.0243995905938475,0.06375625,0.0393566594061524,3.73015873015873e-06,0.0
2011-08-01,1.0571939231456655,23.66,2187.0,118.64,0.076,7.787252268030141e-05,-0.004143211161597,0.0230383814234359,0.05597956,0.032941178576564,3.0158730158730155e-06,0.0
2011-08-02,1.0504237288135592,24.79,2131.1,116.08,0.058,0.000239492276374,-0.0258924633534876,0.0266884567932937,0.0614544099999999,0.0347659532067062,2.3015873015873014e-06,0.0
2011-08-03,1.0112456747404843,23.38,2142.56,117.27,0.013,7.941234862025107e-05,0.0053630974239758,0.0275230410032403,0.0546624399999999,0.0271393989967596,5.158730158730158e-07,0.0
2011-08-04,1.1085434173669468,31.66,2040.2,113.17,0.008,0.0003321155762204,-0.0489535334988374,0.0526505451331031,0.10023556,0.0475850148668968,3.174603174603175e-07,1.0
2011-08-05,1.081446434606286,32.0,2039.04,119.36,0.008,0.0001663063362713,-0.0005687334068442,0.0497692479996176,0.1024,0.0526307520003823,3.174603174603175e-07,1.0
2011-08-08,1.2598425196850394,48.0,1903.47,121.06,0.023,0.0002685404824777,-0.0688005725845117,0.097625171587686,0.2304,0.1327748284123139,9.126984126984128e-07,1.0
2011-08-09,1.1284196974573544,35.06,1993.76,124.51,0.028,8.500148752607518e-05,0.0463437669374947,0.1320598588100182,0.12292036,-0.0091394988100182,1.1111111111111112e-06,1.0
2011-08-10,1.1752323674138874,42.99,1906.53,118.65,0.013,0.0002655924925855,-0.0447374673795155,0.1504005728124589,0.18481401,0.034413437187541,5.158730158730158e-07,1.0
2011-08-11,1.153163808397398,39.0,1995.14,119.99,0.013,8.520427725476177e-05,0.0454293874853376,0.1831746791793523,0.1521,-0.0310746791793523,5.158730158730158e-07,1.0
2011-08-12,1.1102290076335877,36.36,2005.67,119.79,0.013,0.0004228866240961,0.0052639462082679,0.1845222168731764,0.1322049599999999,-0.0523172568731764,5.158730158730158e-07,1.0
2011-08-15,1.0595079787234043,31.87,2049.51,121.76,0.003,0.0005815644082582,0.0216225706626803,0.1918582988866221,0.1015696899999999,-0.0902886088866221,1.1904761904761907e-07,1.0
2011-08-16,1.0791721419185285,32.85,2029.92,122.41,0.008,0.0008350033400134,-0.0096043567790394,0.1920327384341989,0.10791225,-0.0841204884341989,3.174603174603175e-07,1.0
2011-08-17,1.0516150516150515,31.58,2032.41,126.16,0.008,0.000334672021419,0.0012258976064652,0.1870352488831957,0.0997296399999999,-0.0873056088831957,3.174603174603175e-07,1.0
2011-08-18,1.1658469945355192,42.67,1941.92,124.44,0.003,0.0003480985118789,-0.0455451066407021,0.2063694163090602,0.18207289,-0.0242965263090602,1.1904761904761907e-07,1.0
2011-08-19,1.1358839050131926,43.05,1912.77,124.05,0.003,0.0003540763034433,-0.0151247211512324,0.2013442740454732,0.18533025,-0.0160140240454732,1.1904761904761907e-07,1.0
2011-08-22,1.1092524830109776,42.44,1913.27,119.4,-0.003,0.0006199353495993,0.0002613668455354,0.2011934100649205,0.18011536,-0.0210780500649205,-1.1904761904761907e-07,1.0
2011-08-23,1.0425409600459905,36.27,1978.89,124.05,0.008,8.59069627592535e-05,0.0337222613772891,0.222585414889493,0.13155129,-0.091034124889493,3.174603174603175e-07,1.0
2011-08-24,1.0316091954022988,35.9,2005.13,123.37,-0.008,8.495094083171317e-05,0.0131728151143767,0.2272486393278416,0.128881,-0.0983676393278416,-3.174603174603175e-07,1.0
2011-08-25,1.08604206500956,39.76,1973.96,120.81,-0.003,8.600301010539768e-05,-0.0156672191804182,0.2257448767102464,0.1580857599999999,-0.0676591167102464,-1.1904761904761907e-07,1.0
2011-08-26,1.0342923568730022,35.59,2004.11,122.97,-0.003,8.464891861010807e-05,0.015158394554301,0.2308675814332549,0.12666481,-0.1042027714332548,-1.1904761904761907e-07,1.0
2011-08-29,1.0093808630393997,32.28,2061.05,122.97,0.003,0.000247127146917,0.0280154897462133,0.2435691852786747,0.10419984,-0.1393693452786747,1.1904761904761907e-07,1.0
2011-08-30,1.0129350169387128,32.89,2066.37,119.9,0.008,8.262755629006499e-05,0.002577883009804,0.2439213321564569,0.10817521,-0.1357461221564569,3.174603174603175e-07,1.0
2011-08-31,0.9984212188190716,31.62,2076.78,120.01,0.013,8.168266285485085e-05,0.0050251725891715,0.2373237037739073,0.09998244,-0.1373412637739073,5.158730158730158e-07,1.0
2011-09-01,0.994685839324789,31.82,2052.3,120.23,0.013,0.0003314001657,-0.0118575018280299,0.2380213712564661,0.1012512399999999,-0.1367701312564661,5.158730158730158e-07,1.0
2011-09-02,1.003847292098254,33.92,2000.5,119.33,0.018,0.0,-0.0255639661377723,0.2169402156466944,0.11505664,-0.1018835756466944,7.142857142857142e-07,1.0
2011-09-06,1.0457885811192764,37.0,1985.67,121.04,0.02,0.0001708963513629,-0.00744076064079,0.2174433550866016,0.1369,-0.0805433550866016,7.936507936507937e-07,1.0
2011-09-07,1.012742718446602,33.38,2043.05,118.75,0.02,0.0,0.0284874006746636,0.1654437617090774,0.11142244,-0.0540213217090774,7.936507936507937e-07,1.0
2011-09-08,1.0180955206170277,34.32,2021.42,118.59,0.013,0.0001678133915086,-0.0106435546067683,0.1427003060572692,0.11778624,-0.0249140660572692,5.158730158730158e-07,1.0
2011-09-09,1.0513100436681224,38.52,1967.47,116.9,0.008,0.0004296086265411,-0.027051781325451,0.1262227387121039,0.14837904,0.0221563012878961,3.174603174603175e-07,1.0
2011-09-12,1.0412844036697249,38.59,1981.3,117.23,0.008,8.557614137182933e-05,0.0070047415012693,0.1014016288693546,0.14891881,0.0475171811306453,3.174603174603175e-07,1.0
2011-09-13,1.02357182473655,36.91,2000.08,118.05,0.003,0.000169966856463,0.0094339848418903,0.102198294492811,0.1362348099999999,0.0340365155071889,1.1904761904761907e-07,1.0
2011-09-14,0.9897025171624714,34.6,2027.04,115.73,0.003,8.377665144728451e-05,0.0133894211116394,0.098497986327613,0.119716,0.021218013672387,1.1904761904761907e-07,0.0
2011-09-15,0.953758949880668,31.97,2062.25,120.0,0.003,0.0001644736842104,0.0172210188870979,0.1009955276360142,0.1022080899999999,0.0012125623639857,1.1904761904761907e-07,0.0
2011-09-16,0.9402124430955994,30.98,2074.06,123.27,0.003,8.215914225859685e-05,0.0057104192348073,0.1012903642845677,0.09597604,-0.0053143242845677,1.1904761904761907e-07,0.0
2011-09-19,0.9680567879325642,32.73,2053.74,120.76,0.003,0.0003324191805866,-0.0098455177778387,0.0747411322997754,0.1071252899999999,0.0323841577002245,1.1904761904761907e-07,0.0
2011-09-20,0.9773944080904224,32.86,2050.39,120.61,0.008,8.324661810606372e-05,-0.0016325022569932,0.0708767076608716,0.10797796,0.0371012523391283,3.174603174603175e-07,0.0
2011-09-21,1.0312240950538825,37.32,1990.2,120.18,0.008,0.0001721170395868,-0.0297948827597546,0.0840251635939718,0.1392782399999999,0.0552530764060281,3.174603174603175e-07,0.0
2011-09-22,1.0561941251596425,41.35,1926.76,119.37,0.003,0.0004420280245767,-0.0323953004494936,0.0834245076656062,0.17098225,0.0875577423343938,1.1904761904761907e-07,1.0
2011-09-23,1.042983565107459,41.25,1938.73,118.24,-0.003,0.000264003168038,0.0061932837807614,0.0814685913060053,0.1701562499999999,0.0886876586939946,-1.1904761904761907e-07,1.0
2011-09-26,1.026032079936892,39.02,1983.97,120.34,0.003,0.0001718065458293,0.0230667682504237,0.0857450116982137,0.15225604,0.0665110283017862,1.1904761904761907e-07,1.0
2011-09-27,1.013437248051599,37.71,2005.19,119.55,0.013,0.0001701403658017,0.0106389315804476,0.0842911540847467,0.14220441,0.0579132559152532,5.158730158730158e-07,1.0
2011-09-28,1.039473684210526,41.08,1964.2,118.21,0.008,0.0001732051615139,-0.0206537816195268,0.078386958804434,0.1687566399999999,0.0903696811955659,3.174603174603175e-07,1.0
2011-09-29,1.0172865374541646,38.84,1980.23,118.97,0.013,0.0004301260269258,0.0081279618348306,0.0794377009845472,0.15085456,0.0714168590154528,5.158730158730158e-07,1.0
2011-09-30,1.041707080504365,42.96,1930.79,114.83,0.023,0.0003543900062018,-0.0252837539859101,0.0850744410514923,0.18455616,0.0994817189485076,9.126984126984128e-07,1.0
2011-10-03,1.0477178423236515,45.45,1875.95,113.09,-0.003,0.0001829826166513,-0.0288140478136326,0.0921083614236549,0.20657025,0.114461888576345,-1.1904761904761907e-07,1.0
2011-10-04,1.0091470951792336,40.82,1918.39,115.28,0.003,0.0001784917447567,0.0223710948234713,0.0939693867693827,0.16662724,0.0726578532306172,1.1904761904761907e-07,1.0
2011-10-05,0.986948577394936,37.81,1953.67,113.87,0.003,8.764625969578776e-05,0.0182233624179136,0.0983516727411841,0.14295961,0.0446079372588158,1.1904761904761907e-07,1.0
2011-10-06,0.9792116630669548,36.27,1989.61,115.42,0.003,8.592172530828815e-05,0.0182289846121241,0.0920501577000712,0.13155129,0.0395011322999287,1.1904761904761907e-07,1.0
2011-10-07,0.9702492629321898,36.2,1973.42,116.1,0.008,8.612151746118172e-05,-0.0081705614480174,0.0915389022760125,0.131044,0.0395050977239875,3.174603174603175e-07,0.0
2011-10-10,0.9491233112963496,33.02,2040.76,116.81,0.008,8.355964069358776e-05,0.0335542093142616,0.0960483265335869,0.10903204,0.0129837134664131,3.174603174603175e-07,0.0
2011-10-11,0.9647680563711096,32.86,2041.9,118.91,0.003,0.0001673500125512,0.0005584594502743,0.0956920050679864,0.10797796,0.0122859549320135,1.1904761904761907e-07,0.0
2011-10-12,0.9481346678798908,31.26,2062.22,121.6,0.018,0.0001662372205136,0.0099023254881954,0.0957890468625554,0.0977187599999999,0.0019297131374445,7.142857142857142e-07,0.0
2011-10-13,0.9385509018648732,30.7,2056.26,121.98,0.018,0.0001661267547139,-0.0028942736934433,0.094074471450582,0.094249,0.0001745285494179,7.142857142857142e-07,0.0
2011-10-14,0.929253043764396,28.24,2091.99,121.9,0.015,8.162932125223555e-05,0.0172269673349247,0.0940769511587314,0.0797497599999999,-0.0143271911587315,5.952380952380952e-07,0.0
2011-10-17,0.99375,33.39,2051.54,124.46,0.023,0.0001666111296234,-0.0195250354381621,0.0985210324989911,0.11148921,0.0129681775010088,9.126984126984128e-07,0.0
2011-10-18,0.9868667917448404,31.56,2093.43,127.99,0.018,0.0001628001628001,0.020213138451393,0.102299333349304,0.0996033599999999,-0.002695973349304,7.142857142857142e-07,0.0
2011-10-19,1.0014539110206455,34.44,2067.28,122.57,0.023,8.245722531441036e-05,-0.0125701355420251,0.1044361123819959,0.1186113599999999,0.014175247618004,9.126984126984128e-07,0.0
2011-10-20,1.0169590643274853,34.78,2076.75,122.57,0.018,8.228759514507398e-05,0.0045704381893093,0.0924669579886858,0.12096484,0.0284978820113141,7.142857142857142e-07,0.0
2011-10-21,0.9796684391617142,31.32,2115.86,127.19,0.018,8.060940711785188e-05,0.0186571774992811,0.0794580372290638,0.0980942399999999,0.018636202770936,7.142857142857142e-07,0.0
2011-10-24,0.96028880866426,29.26,2143.13,124.85,0.008,0.0003193357815743,0.0128060280377042,0.0802719196817643,0.08561476,0.0053428403182357,3.174603174603175e-07,0.0
2011-10-25,0.9956736711990112,32.22,2100.17,122.65,0.008,8.124466831868315e-05,-0.0202490834401667,0.0828184053098195,0.1038128399999999,0.0209944346901804,3.174603174603175e-07,0.0
2011-10-26,0.965093729799612,29.86,2122.32,122.65,0.013,8.043434546555494e-05,0.0104915361195898,0.0827892165508838,0.0891619599999999,0.0063727434491161,5.158730158730158e-07,0.0
2011-10-27,0.9419163891971885,25.46,2195.22,122.82,0.015,0.0001552915599037,0.0337724393416456,0.0863004774991019,0.06482116,-0.0214793174991018,5.952380952380952e-07,0.0
2011-10-28,0.9249622926093516,24.53,2196.13,121.18,0.003,0.0002331455216631,0.0004144511428266,0.0864638046698288,0.06017209,-0.0262917146698287,1.1904761904761907e-07,0.0
2011-10-31,0.986499835363846,29.96,2141.81,120.69,-0.013,0.0002395687762028,-0.0250454544941616,0.086283061303646,0.08976016,0.003477098696354,-5.158730158730158e-07,0.0
2011-11-01,1.022045855379189,34.77,2081.97,126.65,-0.008,0.0002440512507626,-0.0283367050767019,0.0858797771865931,0.12089529,0.0350155128134068,-3.174603174603175e-07,0.0
2011-11-02,0.995742092457421,32.74,2115.7,123.95,0.003,0.0001612383102224,0.0160711661400734,0.0835921898618461,0.10719076,0.0235985701381538,1.1904761904761907e-07,0.0
2011-11-03,0.9645793801391525,30.5,2155.87,124.19,0.003,0.000237896990603,0.018808627375677,0.0837963142376666,0.093025,0.0092286857623333,1.1904761904761907e-07,0.0
2011-11-04,0.9657380723663144,30.16,2142.34,123.56,-0.003,0.000159134309357,-0.006295664794823,0.0826462803409533,0.0909625599999999,0.0083162796590466,-1.1904761904761907e-07,0.0
2011-11-07,0.951242829827916,29.85,2156.0,124.93,0.003,0.0003167062549484,0.0063559634587622,0.0808982758596806,0.08910225,0.0082039741403193,1.1904761904761907e-07,0.0
2011-11-08,0.9308943089430894,27.48,2182.61,124.77,0.008,0.0001564333202971,0.0122667553311663,0.0705965799880718,0.0755150399999999,0.0049184600119281,3.174603174603175e-07,0.0
2011-11-09,1.0188785573400956,36.16,2102.72,122.87,0.008,0.0001623640201331,-0.0372896636505511,0.0903057343954715,0.13075456,0.0404488256045284,3.174603174603175e-07,0.0
2011-11-10,0.9721481481481482,32.81,2121.14,125.24,0.003,8.044728691528993e-05,0.0087219352774996,0.0900694760812621,0.10764961,0.0175801339187378,1.1904761904761907e-07,0.0
2011-11-11,0.950632911392405,30.04,2162.48,124.56,0.003,0.0002368265245707,0.0193020312213502,0.0936123444579577,0.09024016,-0.0033721844579577,1.1904761904761907e-07,0.0
2011-11-14,0.9514058679706602,31.13,2142.09,124.56,0.008,7.955765941370075e-05,-0.0094737232766174,0.0921899721147083,0.0969076899999999,0.0047177178852915,3.174603174603175e-07,0.0
2011-11-15,0.9600246002460024,31.22,2152.8,124.97,0.008,0.000158831003812,0.0049873324809606,0.0866432658435553,0.0974688399999999,0.0108255741564446,3.174603174603175e-07,0.0
2011-11-16,0.9744111660366384,33.51,2117.64,122.92,0.008,8.085054776238756e-05,-0.016467059369554,0.0862253167270573,0.1122920099999999,0.0260666932729426,3.174603174603175e-07,0.0
2011-11-17,0.977066817667044,34.51,2082.1,121.59,0.003,8.191685439283324e-05,-0.0169252612819934,0.0878925764265191,0.1190940099999999,0.0312014335734808,1.1904761904761907e-07,0.0
2011-11-18,0.935672514619883,32.0,2081.42,120.04,0.003,0.0,-0.0003266466864797,0.0876583091690557,0.1024,0.0147416908309442,1.1904761904761907e-07,0.0
2011-11-21,0.9462334675100632,32.91,2042.71,115.15,0.008,0.0002507627366573,-0.0187729954481503,0.0869732104906527,0.1083068099999999,0.0213335995093472,3.174603174603175e-07,0.0
2011-11-22,0.9337032710280372,31.97,2034.41,114.92,0.018,0.0002524721228697,-0.0040715070765013,0.0842322603901941,0.1022080899999999,0.0179758296098058,7.142857142857142e-07,0.0
2011-11-23,0.9473097295790354,33.98,1989.54,116.78,0.018,8.575226171594662e-05,-0.0223023943309883,0.0852023323394648,0.1154640399999999,0.030261707660535,7.142857142857142e-07,0.0
2011-11-25,0.9456790123456787,34.47,1984.5,114.77,0.018,8.622547962927455e-05,-0.0025364629959086,0.0829486379764744,0.11881809,0.0358694520235255,7.142857142857142e-07,0.0
2011-11-28,0.9466705951679436,32.13,2042.8,118.63,0.013,0.0001671122994652,0.0289544225503688,0.0787385552967264,0.10323369,0.0244951347032735,5.158730158730158e-07,0.0
2011-11-29,0.9226136705811504,30.64,2048.06,116.45,0.013,8.319813636178807e-05,0.0025715878317645,0.0790031989374781,0.09388096,0.0148777610625218,5.158730158730158e-07,0.0
2011-11-30,0.9090909090909092,27.8,2137.08,116.56,0.003,7.99968001280358e-05,0.0425474076706611,0.0968296911085017,0.077284,-0.0195456911085016,1.1904761904761907e-07,0.0
2011-12-01,0.9127539127539128,27.41,2133.07,116.9,-0.003,0.0,-0.0018781547152961,0.0864068918797691,0.07513081,-0.0112760818797691,-1.1904761904761907e-07,0.0
2011-12-02,0.9219430485762145,27.52,2132.64,116.31,-0.003,0.0002401248649297,-0.0002016077049104,0.0834676568344088,0.07573504,-0.0077326168344087,-1.1904761904761907e-07,0.0
2011-12-05,0.931103678929766,27.84,2154.68,116.14,-0.003,7.933045099365448e-05,0.0102815717767791,0.0803801563566734,0.0775065599999999,-0.0028735963566734,-1.1904761904761907e-07,0.0
2011-12-06,0.9326923076923076,28.13,2157.1,115.16,0.003,7.931786634943578e-05,0.001122506368184,0.0798685240649267,0.07912969,-0.0007388340649267,1.1904761904761907e-07,0.0
2011-12-07,0.9363161332462444,28.67,2162.07,115.87,0.003,0.0001575051189163,0.0023013691026521,0.0794497821756736,0.08219689,0.0027471078243263,1.1904761904761907e-07,0.0
2011-12-08,0.9532564661888436,30.59,2116.41,115.37,0.003,0.0002416529058762,-0.0213448390797843,0.0827299588587974,0.09357481,0.0108448511412026,1.1904761904761907e-07,0.0
2011-12-09,0.8933288181510328,26.38,2152.15,116.83,0.003,-7.907951445170935e-05,0.0167460854312531,0.068988108413115,0.0695904399999999,0.0006023315868848,1.1904761904761907e-07,0.0
2011-12-12,0.8508452104739808,25.67,2120.15,120.26,0.003,8.056394763336076e-05,-0.0149805015747496,0.0711810386842344,0.06589489,-0.0052861486842344,1.1904761904761907e-07,0.0
2011-12-13,0.8422273781902552,25.41,2102.15,119.44,0.008,0.0002434768494095,-0.0085262103802491,0.0669224134547496,0.06456681,-0.0023556034547496,3.174603174603175e-07,0.0
2011-12-14,0.8560157790927021,26.04,2078.51,120.66,-0.003,0.0002463155301941,-0.011309339656779,0.0673387516733565,0.0678081599999999,0.0004694083266434,-1.1904761904761907e-07,0.0
2011-12-15,0.8523421588594704,25.11,2085.44,122.35,-0.003,8.1702683933209e-05,0.0033285733010013,0.0671033198279735,0.06305121,-0.0040521098279735,-1.1904761904761907e-07,0.0
2011-12-16,0.8367206338270754,24.29,2092.18,119.22,-0.003,0.0,0.0032267204044013,0.0643363990835952,0.05900041,-0.0053359890835952,-1.1904761904761907e-07,0.0
2011-12-19,0.8670842032011136,24.92,2067.67,116.58,-0.003,0.0002492418892535,-0.0117842151215422,0.0625354432204071,0.06210064,-0.0004348032204071,-1.1904761904761907e-07,0.0
2011-12-20,0.8641607740975065,23.22,2129.67,120.66,0.008,0.000564311338627,0.0295446686963047,0.0732463961320808,0.0539168399999999,-0.0193295561320808,3.174603174603175e-07,0.0
2011-12-21,0.8384194053208138,21.43,2133.86,115.16,0.003,0.0002417697546037,0.0019655080878559,0.0680261525957727,0.04592449,-0.0221016625957727,1.1904761904761907e-07,0.0
2011-12-22,0.8370253164556962,21.16,2152.04,115.56,0.003,0.0003190555954375,0.0084836832584916,0.0679718398391483,0.04477456,-0.0231972798391483,1.1904761904761907e-07,0.0
2011-12-23,0.8219666931007138,20.73,2171.5,117.14,-0.003,7.909827961245889e-05,0.0090019435053495,0.0600261497129299,0.04297329,-0.0170528597129299,-1.1904761904761907e-07,0.0
2011-12-27,0.8578700078308535,21.91,2171.71,116.53,0.008,7.908576851599602e-05,9.670266929936688e-05,0.059664514585889,0.0480048099999999,-0.011659704585889,3.174603174603175e-07,0.0
2011-12-28,0.8792523364485981,23.52,2145.09,116.32,0.003,0.0002402979694821,-0.0123333661203143,0.0544614057684806,0.05531904,0.0008576342315193,1.1904761904761907e-07,0.0
2011-12-29,0.8628571428571428,22.65,2168.12,116.57,0.003,0.0002378781271062,0.0106789230573955,0.0553001900512612,0.0513022499999999,-0.0039979400512612,1.1904761904761907e-07,0.0
2011-12-30,0.8711839166046165,23.4,2158.94,116.21,0.013,0.0001590963328294,-0.0042430720964332,0.0346025148452807,0.0547559999999999,0.0201534851547192,5.158730158730158e-07,0.0
2012-01-03,0.8817658349328215,22.97,2192.4,117.1,0.01,0.0003918341757767,0.0153794736871376,0.037148872789734,0.05276209,0.0156132172102659,3.9682539682539683e-07,0.0
2012-01-04,0.8779138680363493,22.22,2193.28,117.63,0.013,7.828707871758645e-05,0.000401306074228,0.0371303229162004,0.0493728399999999,0.0122425170837995,5.158730158730158e-07,0.0
2012-01-05,0.8696356275303644,21.48,2199.73,117.76,0.013,7.82686964347897e-05,0.0029364852958825,0.0361217721666355,0.04613904,0.0100172678333644,5.158730158730158e-07,0.0
2012-01-06,0.8563719385637194,20.63,2194.98,118.29,0.01,7.820136852387805e-05,-0.0021616906916233,0.0362398524837316,0.0425596899999999,0.0063198375162683,3.9682539682539683e-07,0.0
2012-01-09,0.8735489220563847,21.07,2200.0,119.07,0.008,0.0001562499999999,0.0022844254959586,0.0362392272421318,0.04439449,0.0081552627578681,3.174603174603175e-07,0.0
